Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\Dialogs\OptionsNameDialog.xaml.cs,14,41,T:System.Windows.Controls.UserControl,,,,,UserControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\App.g.i.cs,82,12,M:System.Windows.Application.Run,,,,,app.Run();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\App.g.i.cs,67,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\App.g.i.cs,67,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\App.g.i.cs,64,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/PasswordMakerWpf;component/app.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\App.g.i.cs,64,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/PasswordMakerWpf;component/app.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\App.g.i.cs,60,12,T:System.Uri,,,,,"this.StartupUri = new System.Uri(""MainWindow.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\App.g.i.cs,60,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"this.StartupUri = new System.Uri(""MainWindow.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\App.g.i.cs,60,12,T:System.Uri,,,,,"this.StartupUri = new System.Uri(""MainWindow.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\App.g.i.cs,60,12,P:System.Windows.Application.StartupUri,,,,,"this.StartupUri = new System.Uri(""MainWindow.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\App.xaml.cs,7,27,M:System.Windows.Application.#ctor,,,,,Application
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\App.xaml.cs,7,27,T:System.Windows.Application,,,,,Application
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\MainWindow.g.i.cs,151,12,T:System.Windows.Controls.TextBox,,,,,this.generatedTextBox = ((System.Windows.Controls.TextBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\MainWindow.g.i.cs,145,12,T:System.Windows.Input.KeyEventHandler,,,,,this.NumberToGenerateUpDown.PreviewKeyDown += new System.Windows.Input.KeyEventHandler(this.PreviewKeyDownIgnoreSpace);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\MainWindow.g.i.cs,145,12,T:System.Windows.Input.KeyEventHandler,,,,,this.NumberToGenerateUpDown.PreviewKeyDown += new System.Windows.Input.KeyEventHandler(this.PreviewKeyDownIgnoreSpace);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\MainWindow.g.i.cs,145,12,E:System.Windows.UIElement.PreviewKeyDown,,,,,this.NumberToGenerateUpDown.PreviewKeyDown += new System.Windows.Input.KeyEventHandler(this.PreviewKeyDownIgnoreSpace);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\MainWindow.g.i.cs,139,12,T:System.Windows.Input.TextCompositionEventHandler,,,,,this.NumberToGenerateUpDown.PreviewTextInput += new System.Windows.Input.TextCompositionEventHandler(this.PreviewTextInputForPositiveIntegers);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\MainWindow.g.i.cs,139,12,T:System.Windows.Input.TextCompositionEventHandler,,,,,this.NumberToGenerateUpDown.PreviewTextInput += new System.Windows.Input.TextCompositionEventHandler(this.PreviewTextInputForPositiveIntegers);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\MainWindow.g.i.cs,139,12,E:System.Windows.UIElement.PreviewTextInput,,,,,this.NumberToGenerateUpDown.PreviewTextInput += new System.Windows.Input.TextCompositionEventHandler(this.PreviewTextInputForPositiveIntegers);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\MainWindow.g.i.cs,130,12,T:System.Windows.Controls.Grid,,,,,this.mainGrid = ((System.Windows.Controls.Grid)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\MainWindow.g.i.cs,124,12,T:System.Windows.RoutedEventHandler,,,,,((PasswordMakerWpf.MainWindow)(target)).Loaded += new System.Windows.RoutedEventHandler(this.Window_Loaded);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\MainWindow.g.i.cs,124,12,T:System.Windows.RoutedEventHandler,,,,,((PasswordMakerWpf.MainWindow)(target)).Loaded += new System.Windows.RoutedEventHandler(this.Window_Loaded);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\MainWindow.g.i.cs,124,12,E:System.Windows.FrameworkElement.Loaded,,,,,((PasswordMakerWpf.MainWindow)(target)).Loaded += new System.Windows.RoutedEventHandler(this.Window_Loaded);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\MainWindow.g.i.cs,118,12,E:System.Windows.Window.Closing,,,,,((PasswordMakerWpf.MainWindow)(target)).Closing += new System.ComponentModel.CancelEventHandler(this.Window_Closing);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\MainWindow.g.i.cs,93,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\MainWindow.g.i.cs,93,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\MainWindow.g.i.cs,90,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/PasswordMakerWpf;component/mainwindow.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\MainWindow.g.i.cs,90,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/PasswordMakerWpf;component/mainwindow.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\MainWindow.g.i.cs,73,49,T:System.Windows.Controls.TextBox,,,,,generatedTextBox
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\MainWindow.g.i.cs,49,46,T:System.Windows.Controls.Grid,,,,,mainGrid
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,90,4,T:System.Windows.DataObjectPastingEventArgs,,,,,"private void OnPaste(object sender, DataObjectPastingEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,95,12,M:System.Windows.DataObjectEventArgs.CancelCommand,,,,,e.CancelCommand();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,94,8,T:System.Windows.DataFormats,,,,,"if (!int.TryParse((string)e.DataObject.GetData(DataFormats.Text), out _))              e.CancelCommand();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,94,8,F:System.Windows.DataFormats.Text,,,,,"if (!int.TryParse((string)e.DataObject.GetData(DataFormats.Text), out _))              e.CancelCommand();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,94,8,T:System.Windows.IDataObject,,,,,"if (!int.TryParse((string)e.DataObject.GetData(DataFormats.Text), out _))              e.CancelCommand();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,94,8,P:System.Windows.DataObjectPastingEventArgs.DataObject,,,,,"if (!int.TryParse((string)e.DataObject.GetData(DataFormats.Text), out _))              e.CancelCommand();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,94,8,M:System.Windows.IDataObject.GetData(System.String),,,,,"if (!int.TryParse((string)e.DataObject.GetData(DataFormats.Text), out _))              e.CancelCommand();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,93,12,M:System.Windows.DataObjectEventArgs.CancelCommand,,,,,e.CancelCommand();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,92,8,T:System.Windows.DataFormats,,,,,if (!e.DataObject.GetDataPresent(DataFormats.Text))              e.CancelCommand();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,92,8,F:System.Windows.DataFormats.Text,,,,,if (!e.DataObject.GetDataPresent(DataFormats.Text))              e.CancelCommand();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,92,8,T:System.Windows.IDataObject,,,,,if (!e.DataObject.GetDataPresent(DataFormats.Text))              e.CancelCommand();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,92,8,P:System.Windows.DataObjectPastingEventArgs.DataObject,,,,,if (!e.DataObject.GetDataPresent(DataFormats.Text))              e.CancelCommand();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,92,8,M:System.Windows.IDataObject.GetDataPresent(System.String),,,,,if (!e.DataObject.GetDataPresent(DataFormats.Text))              e.CancelCommand();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,84,4,T:System.Windows.Input.KeyEventArgs,,,,,"private void PreviewKeyDownIgnoreSpace(object sender, KeyEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,87,12,P:System.Windows.RoutedEventArgs.Handled,,,,,e.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,86,8,T:System.Windows.Input.Key,,,,,if (e.Key == Key.Space)              e.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,86,8,T:System.Windows.Input.Key,,,,,if (e.Key == Key.Space)              e.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,86,8,F:System.Windows.Input.Key.Space,,,,,if (e.Key == Key.Space)              e.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,86,8,T:System.Windows.Input.Key,,,,,if (e.Key == Key.Space)              e.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,86,8,P:System.Windows.Input.KeyEventArgs.Key,,,,,if (e.Key == Key.Space)              e.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,78,4,T:System.Windows.Input.TextCompositionEventArgs,,,,,"private void PreviewTextInputForPositiveIntegers(object sender, TextCompositionEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,81,30,P:System.Windows.RoutedEventArgs.Handled,,,,,e.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,80,8,P:System.Windows.Input.TextCompositionEventArgs.Text,,,,,char c = Convert.ToChar(e.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,70,4,T:System.Windows.RoutedEventArgs,,,,,"private async void DeleteOptionsButtonClick(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,62,4,T:System.Windows.RoutedEventArgs,,,,,"private async void RenameOptionsButtonClick(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,54,4,T:System.Windows.RoutedEventArgs,,,,,"private async void NewOptionsButtonClick(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,49,4,T:System.Windows.RoutedEventArgs,,,,,"private void CopyToClipboardButtonClick(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,51,8,T:System.Windows.Controls.TextBox,,,,,Clipboard.SetText(generatedTextBox.Text.Trim());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,51,8,P:System.Windows.Controls.TextBox.Text,,,,,Clipboard.SetText(generatedTextBox.Text.Trim());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,51,8,T:System.Windows.Clipboard,,,,,Clipboard.SetText(generatedTextBox.Text.Trim());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,51,8,M:System.Windows.Clipboard.SetText(System.String),,,,,Clipboard.SetText(generatedTextBox.Text.Trim());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,39,4,T:System.Windows.RoutedEventArgs,,,,,"private void GenerateButtonClick(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,46,8,T:System.Windows.Controls.TextBox,,,,,generatedTextBox.Text = vm.Generate();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,46,8,P:System.Windows.Controls.TextBox.Text,,,,,generatedTextBox.Text = vm.Generate();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,43,12,T:System.Windows.MessageBoxImage,,,,,"MessageBox.Show(this, ""Zero characters selected for generation.\r\n\r\nSpecify one or more groups or specific characters to include."", ""No Characters Selected"", MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,43,12,T:System.Windows.MessageBoxImage,,,,,"MessageBox.Show(this, ""Zero characters selected for generation.\r\n\r\nSpecify one or more groups or specific characters to include."", ""No Characters Selected"", MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,43,12,F:System.Windows.MessageBoxImage.Information,,,,,"MessageBox.Show(this, ""Zero characters selected for generation.\r\n\r\nSpecify one or more groups or specific characters to include."", ""No Characters Selected"", MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,43,12,T:System.Windows.MessageBoxButton,,,,,"MessageBox.Show(this, ""Zero characters selected for generation.\r\n\r\nSpecify one or more groups or specific characters to include."", ""No Characters Selected"", MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,43,12,T:System.Windows.MessageBoxButton,,,,,"MessageBox.Show(this, ""Zero characters selected for generation.\r\n\r\nSpecify one or more groups or specific characters to include."", ""No Characters Selected"", MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,43,12,F:System.Windows.MessageBoxButton.OK,,,,,"MessageBox.Show(this, ""Zero characters selected for generation.\r\n\r\nSpecify one or more groups or specific characters to include."", ""No Characters Selected"", MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,43,12,T:System.Windows.MessageBox,,,,,"MessageBox.Show(this, ""Zero characters selected for generation.\r\n\r\nSpecify one or more groups or specific characters to include."", ""No Characters Selected"", MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,43,12,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(this, ""Zero characters selected for generation.\r\n\r\nSpecify one or more groups or specific characters to include."", ""No Characters Selected"", MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,43,12,"M:System.Windows.MessageBox.Show(System.Windows.Window,System.String,System.String,System.Windows.MessageBoxButton,System.Windows.MessageBoxImage)",,,,,"MessageBox.Show(this, ""Zero characters selected for generation.\r\n\r\nSpecify one or more groups or specific characters to include."", ""No Characters Selected"", MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,17,4,T:System.Windows.RoutedEventArgs,,,,,"private void Window_Loaded(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,31,8,T:System.Windows.DataObject,,,,,"DataObject.AddPastingHandler(NumberToGenerateUpDown, OnPaste);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,31,8,"M:System.Windows.DataObject.AddPastingHandler(System.Windows.DependencyObject,System.Windows.DataObjectPastingEventHandler)",,,,,"DataObject.AddPastingHandler(NumberToGenerateUpDown, OnPaste);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,29,8,P:System.Windows.FrameworkElement.DataContext,,,,,DataContext = vm;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,12,4,M:System.Windows.Window.#ctor,,,,,public MainWindow()      {          InitializeComponent();      }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,12,4,M:System.Windows.Window.#ctor,,,,,public MainWindow()      {          InitializeComponent();      }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\obj\Debug\net9.0-windows\MainWindow.g.i.cs,44,83,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PasswordMakerWpf\PasswordMakerWpf.csproj,File,PasswordMakerWpf\MainWindow.xaml.cs,8,34,T:System.Windows.Window,,,,,Window
